"Brand","Model","Minivan","Wagon","Pickup","Automatic","EngineSize","Cylinders","CityMPG","HwyMPG","SUV","AWD","Hybrid"
"DODGE","Dakota Pickup 4WD","0.0","0.0","1.0","1.0","4.7","8.0","15.0","20.0","0.0","0.0","0.0"
"DODGE","Dakota Pickup 4WD","0.0","0.0","1.0","0.0","4.7","8.0","15.0","19.0","0.0","0.0","0.0"
"FORD","E150 Club Wagon","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","15.0","19.0","0.0","0.0","0.0"
"FORD","Explorer 2WD","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","15.0","20.0","1.0","0.0","0.0"
"FORD","F150 Pickup 2WD","0.0","0.0","1.0","1.0","4.6000000000000005","8.0","15.0","19.0","0.0","0.0","0.0"
"GMC","C1500 Yukon 2WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","20.0","1.0","0.0","0.0"
"GMC","C1500 Yukon 2WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","0.0","0.0"
"GMC","Envoy 4WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","0.0","0.0"
"GMC","Envoy XL 2WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","20.0","1.0","0.0","0.0"
"GMC","Envoy XUV 2WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","21.0","1.0","0.0","0.0"
"GMC","K1500 Sierra 4WD","0.0","0.0","1.0","0.0","4.8","8.0","15.0","19.0","0.0","0.0","0.0"
"GMC","K1500 Sierra 4WD","0.0","0.0","1.0","1.0","5.3","8.0","15.0","19.0","0.0","0.0","0.0"
"GMC","K1500 Sierra 4WD FFV","0.0","0.0","1.0","1.0","5.3","8.0","15.0","18.0","0.0","0.0","0.0"
"GMC","K1500 Yukon 4WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","0.0","0.0"
"GMC","K1500 Yukon AWD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","1.0","0.0"
"INFINITI","FX45 AWD","0.0","0.0","0.0","1.0","4.5","8.0","15.0","19.0","1.0","1.0","0.0"
"ISUZU","Ascender 7-Passenger 2WD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","20.0","1.0","0.0","0.0"
"JEEP","Grand Cherokee 2WD","0.0","0.0","0.0","1.0","4.7","8.0","15.0","20.0","1.0","0.0","0.0"
"JEEP","Grand Cherokee 4WD","0.0","0.0","0.0","1.0","4.7","8.0","15.0","20.0","1.0","0.0","0.0"
"LEXUS","GX470","0.0","0.0","0.0","1.0","4.7","8.0","15.0","19.0","1.0","0.0","0.0"
"MERCURY","Mountaineer 2WD","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","15.0","20.0","1.0","0.0","0.0"
"SAAB","9-7X AWD","0.0","0.0","0.0","1.0","5.3","8.0","15.0","19.0","1.0","1.0","0.0"
"TOYOTA","Sequoia 2WD","0.0","0.0","0.0","1.0","4.7","8.0","15.0","18.0","1.0","0.0","0.0"
"TOYOTA","Sequoia 4WD","0.0","0.0","0.0","1.0","4.7","8.0","15.0","18.0","1.0","0.0","0.0"
"TOYOTA","Tundra 4WD","0.0","0.0","1.0","1.0","4.7","8.0","15.0","18.0","0.0","0.0","0.0"
"VOLVO","XC 90 AWD","0.0","0.0","0.0","1.0","4.4","8.0","15.0","20.0","1.0","1.0","0.0"
"BMW","X5","0.0","0.0","0.0","0.0","3.0","6.0","15.0","21.0","1.0","0.0","0.0"
"BUICK","Ranier AWD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","20.0","1.0","1.0","0.0"
"CHEVROLET","Blazer 4WD","0.0","0.0","0.0","1.0","4.3","6.0","15.0","19.0","1.0","0.0","0.0"
"CHEVROLET","Blazer 4WD","0.0","0.0","0.0","0.0","4.3","6.0","15.0","19.0","1.0","0.0","0.0"
"CHEVROLET","G1500/2500 Chevy Express 2WD","0.0","0.0","0.0","1.0","4.3","6.0","15.0","19.0","0.0","0.0","0.0"
"CHEVROLET","K1500 Silverado 4WD","0.0","0.0","1.0","0.0","4.3","6.0","15.0","20.0","0.0","0.0","0.0"
"CHEVROLET","Trailblazer 4WD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","20.0","1.0","0.0","0.0"
"CHEVROLET","Trailblazer EXT 2WD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","19.0","1.0","0.0","0.0"
"DODGE","Dakota Pickup 4WD","0.0","0.0","1.0","1.0","3.7","6.0","15.0","19.0","0.0","0.0","0.0"
"FORD","Explorer 2WD FFV","0.0","0.0","0.0","1.0","4.0","6.0","15.0","20.0","1.0","0.0","0.0"
"FORD","Explorer Sport Trac 2WD FFV","0.0","0.0","1.0","1.0","4.0","6.0","15.0","20.0","0.0","0.0","0.0"
"FORD","F150 Pickup 2WD","0.0","0.0","1.0","1.0","4.2","6.0","15.0","20.0","0.0","0.0","0.0"
"FORD","F150 Pickup 2WD","0.0","0.0","1.0","0.0","4.2","6.0","15.0","20.0","0.0","0.0","0.0"
"GMC","Envoy 4WD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","20.0","1.0","0.0","0.0"
"GMC","Envoy XL 2WD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","19.0","1.0","0.0","0.0"
"GMC","Envoy XUV 2WD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","19.0","1.0","0.0","0.0"
"GMC","G1500/2500 Savana 2WD","0.0","0.0","0.0","1.0","4.3","6.0","15.0","19.0","0.0","0.0","0.0"
"GMC","K1500 Sierra 4WD","0.0","0.0","1.0","1.0","4.3","6.0","15.0","18.0","0.0","0.0","0.0"
"GMC","K1500 Sierra 4WD","0.0","0.0","1.0","0.0","4.3","6.0","15.0","20.0","0.0","0.0","0.0"
"ISUZU","Ascender 5-Passenger 4WD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","20.0","1.0","0.0","0.0"
"ISUZU","Ascender 7-Passenger 2WD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","19.0","1.0","0.0","0.0"
"ISUZU","Ascender 7-Passenger 4WD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","20.0","1.0","0.0","0.0"
"JEEP","Wrangler/TJ 4WD","0.0","0.0","0.0","0.0","4.0","6.0","15.0","19.0","1.0","0.0","0.0"
"KIA","Sorento 4WD","0.0","0.0","0.0","1.0","3.5","6.0","15.0","20.0","1.0","0.0","0.0"
"MERCEDES-BENZ","ML350","0.0","0.0","0.0","1.0","3.7","6.0","15.0","18.0","1.0","0.0","0.0"
"MERCURY","Mountaineer 2WD FFV","0.0","0.0","0.0","1.0","4.0","6.0","15.0","20.0","1.0","0.0","0.0"
"MITSUBISHI","Montero","0.0","0.0","0.0","1.0","3.8000000000000003","6.0","15.0","19.0","1.0","0.0","0.0"
"NISSAN","Frontier V6-4WD","0.0","0.0","1.0","1.0","4.0","6.0","15.0","20.0","0.0","0.0","0.0"
"NISSAN","Pathfinder 4WD","0.0","0.0","0.0","1.0","4.0","6.0","15.0","21.0","1.0","0.0","0.0"
"PORSCHE","Carrera 2 911 GT3","0.0","0.0","0.0","0.0","3.6","6.0","15.0","23.0","0.0","0.0","0.0"
"PORSCHE","Cayenne","0.0","0.0","0.0","1.0","3.2","6.0","15.0","19.0","1.0","0.0","0.0"
"PORSCHE","Cayenne","0.0","0.0","0.0","0.0","3.2","6.0","15.0","20.0","1.0","0.0","0.0"
"PORSCHE","Turbo 2 911 GT2","0.0","0.0","0.0","0.0","3.6","6.0","15.0","23.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911","0.0","0.0","0.0","0.0","3.6","6.0","15.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 Cab","0.0","0.0","0.0","0.0","3.6","6.0","15.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 Cab Kit","0.0","0.0","0.0","0.0","3.6","6.0","15.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 Cab S","0.0","0.0","0.0","0.0","3.6","6.0","15.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 Kit","0.0","0.0","0.0","0.0","3.6","6.0","15.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 S","0.0","0.0","0.0","0.0","3.6","6.0","15.0","22.0","0.0","0.0","0.0"
"SAAB","9-7X AWD","0.0","0.0","0.0","1.0","4.2","6.0","15.0","21.0","1.0","1.0","0.0"
"VOLVO","XC 90 AWD","0.0","0.0","0.0","1.0","2.9","6.0","15.0","20.0","1.0","1.0","0.0"
"CADILLAC","Armored DeVille","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","14.0","20.0","0.0","0.0","0.0"
"CADILLAC","Escalade 2WD","0.0","0.0","0.0","1.0","6.0","8.0","14.0","18.0","1.0","0.0","0.0"
"CADILLAC","Funeral Coach/Hearse","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","14.0","20.0","0.0","0.0","0.0"
"CHEVROLET","C1500 Avalanche 2WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","19.0","1.0","0.0","0.0"
"CHEVROLET","C1500 Silverado 2WD","0.0","0.0","1.0","1.0","6.0","8.0","14.0","19.0","0.0","0.0","0.0"
"CHEVROLET","G1500/2500 Chevy Express 2WD","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","0.0","0.0","0.0"
"CHEVROLET","H1500 Chevy Express AWD","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","0.0","1.0","0.0"
"CHEVROLET","K1500 Avalanche 4WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","1.0","0.0","0.0"
"CHEVROLET","K1500 Silverado AWD","0.0","0.0","1.0","1.0","6.0","8.0","14.0","16.0","0.0","1.0","0.0"
"CHEVROLET","K1500 Suburban 4WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","1.0","0.0","0.0"
"CHEVROLET","K1500 Suburban AWD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","1.0","1.0","0.0"
"CHEVROLET","K1500 Tahoe 4WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","1.0","0.0","0.0"
"CHEVROLET","K1500 Tahoe AWD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","1.0","1.0","0.0"
"CHEVROLET","Trailblazer EXT 4WD","0.0","0.0","0.0","1.0","5.3","8.0","14.0","19.0","1.0","0.0","0.0"
"CHRYSLER","300C/SRT-8","0.0","0.0","0.0","1.0","6.1000000000000005","8.0","14.0","20.0","0.0","0.0","0.0"
"DODGE","Durango 2WD","0.0","0.0","0.0","1.0","4.7","8.0","14.0","19.0","1.0","0.0","0.0"
"DODGE","Durango 2WD","0.0","0.0","0.0","1.0","5.7","8.0","14.0","19.0","1.0","0.0","0.0"
"DODGE","Durango 4WD","0.0","0.0","0.0","1.0","4.7","8.0","14.0","18.0","1.0","0.0","0.0"
"DODGE","Ram 1500 Pickup 2WD","0.0","0.0","1.0","1.0","4.7","8.0","14.0","19.0","0.0","0.0","0.0"
"DODGE","Ram 1500 Pickup 2WD","0.0","0.0","1.0","0.0","4.7","8.0","14.0","19.0","0.0","0.0","0.0"
"DODGE","Ram 1500 Pickup 2WD","0.0","0.0","1.0","1.0","5.7","8.0","14.0","18.0","0.0","0.0","0.0"
"DODGE","Ram 1500 Pickup 4WD","0.0","0.0","1.0","1.0","4.7","8.0","14.0","18.0","0.0","0.0","0.0"
"FORD","Expedition 2WD","0.0","0.0","0.0","1.0","5.4","8.0","14.0","19.0","1.0","0.0","0.0"
"FORD","Expedition 4WD","0.0","0.0","0.0","1.0","5.4","8.0","14.0","18.0","1.0","0.0","0.0"
"FORD","Explorer 4WD","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","14.0","18.0","1.0","0.0","0.0"
"FORD","F150 Pickup 2WD","0.0","0.0","1.0","1.0","5.4","8.0","14.0","19.0","0.0","0.0","0.0"
"FORD","F150 Pickup 4WD","0.0","0.0","1.0","1.0","4.6000000000000005","8.0","14.0","18.0","0.0","0.0","0.0"
"FORD","F150 Pickup 4WD","0.0","0.0","1.0","1.0","5.4","8.0","14.0","18.0","0.0","0.0","0.0"
"GMC","C1500 Sierra 2WD","0.0","0.0","1.0","1.0","6.0","8.0","14.0","19.0","0.0","0.0","0.0"
"GMC","C1500 Yukon XL 2WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","19.0","1.0","0.0","0.0"
"GMC","Envoy XL 4WD","0.0","0.0","0.0","1.0","5.3","8.0","14.0","19.0","1.0","0.0","0.0"
"GMC","Envoy XUV 4WD","0.0","0.0","0.0","1.0","5.3","8.0","14.0","19.0","1.0","0.0","0.0"
"GMC","G1500/2500 Savana 2WD","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","0.0","0.0","0.0"
"GMC","H1500 Savana Van AWD","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","0.0","1.0","0.0"
"GMC","K1500 Sierra AWD","0.0","0.0","1.0","1.0","6.0","8.0","14.0","16.0","0.0","1.0","0.0"
"GMC","K1500 Yukon 4WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","1.0","0.0","0.0"
"GMC","K1500 Yukon AWD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","1.0","1.0","0.0"
"GMC","K1500 Yukon XL 4WD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","1.0","0.0","0.0"
"GMC","K1500 Yukon XL AWD FFV","0.0","0.0","0.0","1.0","5.3","8.0","14.0","18.0","1.0","1.0","0.0"
"ISUZU","Ascender 7-Passenger 4WD","0.0","0.0","0.0","1.0","5.3","8.0","14.0","19.0","1.0","0.0","0.0"
"JEEP","Grand Cherokee 4WD","0.0","0.0","0.0","1.0","5.7","8.0","14.0","19.0","1.0","0.0","0.0"
"LAND ROVER","LR3","0.0","0.0","0.0","1.0","4.4","8.0","14.0","18.0","1.0","0.0","0.0"
"MERCEDES-BENZ","CL55 AMG","0.0","0.0","0.0","1.0","5.4","8.0","14.0","22.0","0.0","0.0","0.0"
"MERCEDES-BENZ","E55 AMG","0.0","0.0","0.0","1.0","5.4","8.0","14.0","21.0","0.0","0.0","0.0"
"MERCEDES-BENZ","E55 AMG Wagon","0.0","1.0","0.0","1.0","5.4","8.0","14.0","21.0","0.0","0.0","0.0"
"MERCEDES-BENZ","ML500","0.0","0.0","0.0","1.0","5.0","8.0","14.0","17.0","1.0","0.0","0.0"
"MERCEDES-BENZ","S55 AMG","0.0","0.0","0.0","1.0","5.4","8.0","14.0","22.0","0.0","0.0","0.0"
"MERCEDES-BENZ","SL55 AMG","0.0","0.0","0.0","1.0","5.4","8.0","14.0","20.0","0.0","0.0","0.0"
"MERCURY","Mountaineer 4WD","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","14.0","18.0","1.0","0.0","0.0"
"NISSAN","Titan 2WD","0.0","0.0","1.0","1.0","5.6000000000000005","8.0","14.0","19.0","0.0","0.0","0.0"
"NISSAN","Titan 2WD FFV","0.0","0.0","1.0","1.0","5.6000000000000005","8.0","14.0","19.0","0.0","0.0","0.0"
"NISSAN","Titan 4WD","0.0","0.0","1.0","1.0","5.6000000000000005","8.0","14.0","18.0","0.0","0.0","0.0"
"NISSAN","Titan 4WD FFV","0.0","0.0","1.0","1.0","5.6000000000000005","8.0","14.0","18.0","0.0","0.0","0.0"
"PORSCHE","Cayenne S","0.0","0.0","0.0","1.0","4.5","8.0","14.0","18.0","1.0","0.0","0.0"
"VOLKSWAGEN","Touareg","0.0","0.0","0.0","1.0","4.2","8.0","14.0","18.0","1.0","0.0","0.0"
"CHEVROLET","Astro AWD","0.0","0.0","0.0","1.0","4.3","6.0","14.0","17.0","0.0","1.0","0.0"
"CHEVROLET","K1500 Silverado 4WD","0.0","0.0","1.0","1.0","4.3","6.0","14.0","18.0","0.0","0.0","0.0"
"CHEVROLET","Trailblazer EXT 4WD","0.0","0.0","0.0","1.0","4.2","6.0","14.0","18.0","1.0","0.0","0.0"
"FORD","Explorer 4WD","0.0","0.0","0.0","1.0","4.0","6.0","14.0","20.0","1.0","0.0","0.0"
"FORD","Explorer 4WD FFV","0.0","0.0","0.0","1.0","4.0","6.0","14.0","20.0","1.0","0.0","0.0"
"FORD","Explorer Sport Trac 4WD FFV","0.0","0.0","1.0","1.0","4.0","6.0","14.0","20.0","0.0","0.0","0.0"
"GMC","Envoy XL 4WD","0.0","0.0","0.0","1.0","4.2","6.0","14.0","18.0","1.0","0.0","0.0"
"GMC","Envoy XUV 4WD","0.0","0.0","0.0","1.0","4.2","6.0","14.0","18.0","1.0","0.0","0.0"
"GMC","Safari AWD","0.0","0.0","0.0","1.0","4.3","6.0","14.0","17.0","0.0","1.0","0.0"
"JEEP","Wrangler/TJ 4WD","0.0","0.0","0.0","1.0","4.0","6.0","14.0","18.0","1.0","0.0","0.0"
"LAND ROVER","LR3","0.0","0.0","0.0","1.0","4.0","6.0","14.0","19.0","1.0","0.0","0.0"
"MERCURY","Mountaineer 4WD","0.0","0.0","0.0","1.0","4.0","6.0","14.0","19.0","1.0","0.0","0.0"
"MERCURY","Mountaineer 4WD FFV","0.0","0.0","0.0","1.0","4.0","6.0","14.0","19.0","1.0","0.0","0.0"
"PORSCHE","Turbo 4 911","0.0","0.0","0.0","1.0","3.6","6.0","14.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 Cab","0.0","0.0","0.0","1.0","3.6","6.0","14.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 Cab Kit","0.0","0.0","0.0","1.0","3.6","6.0","14.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 Cab S","0.0","0.0","0.0","1.0","3.6","6.0","14.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 Kit","0.0","0.0","0.0","1.0","3.6","6.0","14.0","22.0","0.0","0.0","0.0"
"PORSCHE","Turbo 4 911 S","0.0","0.0","0.0","1.0","3.6","6.0","14.0","22.0","0.0","0.0","0.0"
"JEEP","Liberty","0.0","0.0","0.0","1.0","2.8000000000000003","4.0","14.0","19.0","1.0","0.0","0.0"
"MERCEDES-BENZ","CL600","0.0","0.0","0.0","1.0","5.5","12.0","13.0","19.0","0.0","0.0","0.0"
"MERCEDES-BENZ","SL600","0.0","0.0","0.0","1.0","5.5","12.0","13.0","19.0","0.0","0.0","0.0"
"CADILLAC","Escalade AWD","0.0","0.0","0.0","1.0","6.0","8.0","13.0","17.0","1.0","1.0","0.0"
"CADILLAC","Escalade ESV AWD","0.0","0.0","0.0","1.0","6.0","8.0","13.0","17.0","1.0","1.0","0.0"
"CADILLAC","Escalade EXT AWD","0.0","0.0","0.0","1.0","6.0","8.0","13.0","17.0","1.0","1.0","0.0"
"CHEVROLET","SSR Pickup 2WD","0.0","0.0","1.0","0.0","6.0","8.0","13.0","20.0","0.0","0.0","0.0"
"DODGE","Durango 4WD","0.0","0.0","0.0","1.0","5.7","8.0","13.0","18.0","1.0","0.0","0.0"
"DODGE","Ram 1500 Pickup 4WD","0.0","0.0","1.0","1.0","5.7","8.0","13.0","17.0","0.0","0.0","0.0"
"FORD","E150 Club Wagon","0.0","0.0","0.0","1.0","5.4","8.0","13.0","17.0","0.0","0.0","0.0"
"FORD","GT 2WD","0.0","0.0","0.0","0.0","5.4","8.0","13.0","21.0","0.0","0.0","0.0"
"GMC","K1500 Yukon AWD","0.0","0.0","0.0","1.0","6.0","8.0","13.0","17.0","1.0","1.0","0.0"
"GMC","K1500 Yukon XL AWD","0.0","0.0","0.0","1.0","6.0","8.0","13.0","17.0","1.0","1.0","0.0"
"INFINITI","QX56 2WD","0.0","0.0","0.0","1.0","5.6000000000000005","8.0","13.0","19.0","1.0","0.0","0.0"
"INFINITI","QX56 4WD","0.0","0.0","0.0","1.0","5.6000000000000005","8.0","13.0","18.0","1.0","0.0","0.0"
"LEXUS","LX 470","0.0","0.0","0.0","1.0","4.7","8.0","13.0","17.0","1.0","0.0","0.0"
"LINCOLN","Aviator 2WD","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","13.0","18.0","1.0","0.0","0.0"
"LINCOLN","Aviator 4WD","0.0","0.0","0.0","1.0","4.6000000000000005","8.0","13.0","18.0","1.0","0.0","0.0"
"LINCOLN","Navigator 2WD","0.0","0.0","0.0","1.0","5.4","8.0","13.0","18.0","1.0","0.0","0.0"
"MERCEDES-BENZ","G500","0.0","0.0","0.0","1.0","5.0","8.0","13.0","14.0","1.0","0.0","0.0"
"MERCEDES-BENZ","SLR","0.0","0.0","0.0","1.0","5.4","8.0","13.0","18.0","0.0","0.0","0.0"
"NISSAN","Armada 2WD","0.0","0.0","0.0","1.0","5.6000000000000005","8.0","13.0","19.0","1.0","0.0","0.0"
"NISSAN","Armada 4WD","0.0","0.0","0.0","1.0","5.6000000000000005","8.0","13.0","18.0","1.0","0.0","0.0"
"PORSCHE","Cayenne Turbo","0.0","0.0","0.0","1.0","4.5","8.0","13.0","18.0","1.0","0.0","0.0"
"TOYOTA","Land Cruiser Wagon 4WD","0.0","0.0","0.0","1.0","4.7","8.0","13.0","17.0","1.0","0.0","0.0"
"MERCEDES-BENZ","CL65 AMG","0.0","0.0","0.0","1.0","6.0","12.0","12.0","19.0","0.0","0.0","0.0"
"MERCEDES-BENZ","S600","0.0","0.0","0.0","1.0","5.5","12.0","12.0","19.0","0.0","0.0","0.0"
"MERCEDES-BENZ","SL65 AMG","0.0","0.0","0.0","1.0","6.0","12.0","12.0","19.0","0.0","0.0","0.0"
"VOLKSWAGEN","Phaeton","0.0","0.0","0.0","1.0","6.0","12.0","12.0","19.0","0.0","0.0","0.0"
"DODGE","Viper Conv","0.0","0.0","0.0","0.0","8.3","10.0","12.0","20.0","0.0","0.0","0.0"
"DODGE","Ram 1500 Pickup 2WD FFV","0.0","0.0","1.0","1.0","4.7","8.0","12.0","15.0","0.0","0.0","0.0"
"DODGE","Ram 1500 Pickup 4WD FFV","0.0","0.0","1.0","1.0","4.7","8.0","12.0","15.0","0.0","0.0","0.0"
"LAND ROVER","Range Rover","0.0","0.0","0.0","1.0","4.4","8.0","12.0","16.0","1.0","0.0","0.0"
"MERCEDES-BENZ","G55 AMG","0.0","0.0","0.0","1.0","5.4","8.0","12.0","14.0","1.0","0.0","0.0"
"CHEVROLET","C2500 HD Silverado 2WD","0.0","0.0","1.0","1.0","6.0","8.0","11.0","13.0","0.0","0.0","0.0"
"GMC","C2500 HD Sierra 2WD","0.0","0.0","1.0","1.0","6.0","8.0","11.0","13.0","0.0","0.0","0.0"
"PORSCHE","Carrera GT","0.0","0.0","0.0","0.0","5.7","10.0","10.0","16.0","0.0","0.0","0.0"
